date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,sma5,sma10,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,revenue_yoy,revenue_mom,revenue_3m_yoy,foreign_holding_pct,foreign_holding_chg5d,insider_net_30d,has_buyback,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,ma5_above_ma10,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason,sector_rs,sector_rs_rank,market_rs_rank,sector_breadth_60,sector_vol_zscore,is_sector_leader,sector_stock_count
2026-06-12,330.5,335.5,318.0,327.5,4878141,1589979017,6197,佳必琪,,29.035654592772232,28.724247771147816,0.3114068216244163,295.166451708794,240.53928911232703,206.63966441403505,68.8282968958999,51.37801134998608,19.556303750123373,6305037.25,1864119580.05,343.0,297.0,2.3516835702346426,1.2148862726808674,0.0076923076923076,0.0314960629921259,317.5,1.1975107475492404,369.7596627595456,289.55,209.3403372404545,0.7365675075443678,0.5540297893942017,55.14018691588785,52.61851231863633,328.1,323.1,180892755.0,148979703.8,-30.18867924528302,76.32589687014784,62.555336224697335,210.0,198.75,89332.1238333333,True,-0.0184489848789158,166000.0,1.0,20000.0,2.0,69224.0,1.0,0.0261412925712235,0.0,0.0,0.4178,0.001,0.0,7.12,-0.19,0,False,0,False,False,True,True,0.7736894813745946,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,-1.0,False,13,True,False,1047.736894813746,20.4,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, mfi_strong, above_ichimoku_cloud",open_high_close_low,,,,,,,,
2026-06-12,47.05,47.6,47.05,47.2,18340,868508,6201,亞弘電,,-0.5635405289068061,-0.4919268594241132,-0.0716136694826928,48.17634125798729,49.69445183907498,51.56180205601827,38.89707912443998,24.24515310670145,1.067549946703467,60914.0,2909742.1,49.45,47.0,0.0596051402499826,-0.130943974584949,-0.036734693877551,0.0042553191489362,47.0,1.1374515499337423,49.72078321158587,47.885000000000126,46.049216788414384,0.313431129646179,0.0766746668721201,41.30434782608707,38.40579710144933,47.19000000000015,48.12000000000008,-929908.0,-809732.2,-67.24137931034475,-47.401355250785706,59.78745972415349,50.9,51.7,89332.1238333333,True,-0.0184489848789158,1000.0,2.0,0.0,0.0,0.0,0.0,-0.0182857089986351,0.0,0.0,-0.1422,0.1113,0.0,1.14,-0.03,0,False,0,False,False,False,False,0.3010802114456447,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-1.0,False,5,True,False,298.01080211445645,8.1,False,True,False,True,"market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, mfi_strong",long_upper_shadow,close_below_ema20,,,,,,,
2026-06-12,56.9,59.4,56.6,59.4,9433718,557340835,6202,盛群,,-0.2713197228697908,0.1113723070817634,-0.3826920299515541,56.03485761257992,54.56465195854876,51.31893637874505,56.65433385961344,16.465276192455104,3.462925362487996,4082352.8,237412102.45,61.5,50.5,-0.2620844602306602,0.2309760334209942,0.08,0.0999999999999998,54.0,1.0685627751133866,63.52592138131477,56.81000000000004,50.09407861868531,0.6928253662413284,0.2364344791872812,100.0,51.30008327935624,53.7,55.51000000000003,130631753.0,122876480.6,-38.88888888888891,37.45239102835398,47.74612298518126,54.8125,55.275000000000006,89332.1238333333,True,-0.0184489848789158,2998217.0,2.0,0.0,0.0,46655.0,2.0,0.0984489848789159,0.0,0.0,0.0663,-0.019,0.0,12.67,1.06,0,False,0,False,False,True,True,2.3108531923061624,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.0,False,9,False,False,718.1085319230616,57.2,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, liquidity_ok, stronger_than_market, obv_uptrend, above_ichimoku_cloud",,,,,,,,,
2026-06-12,80.0,86.5,80.0,86.5,3323013,283085235,6205,詮欣,,0.8547414065397732,1.2953002805517329,-0.4405588740119597,81.83498780653817,75.38031108774572,66.7458802024094,55.63469259225712,18.992431303698723,6.175953022228776,3340880.05,280689903.4,91.2,75.2,0.3965643703072019,0.7870510813413082,0.0535931790499391,0.099110546378653,78.7,0.512962615372033,91.25735793233798,81.2050000000002,71.15264206766241,0.7633710436715614,0.2475797779037684,62.6865671641791,31.011608623549066,80.84000000000052,83.40000000000036,38968465.0,26726899.5,-37.313432835820905,58.28637480132922,62.36920593592286,83.55,76.25,89332.1238333333,True,-0.0184489848789158,623000.0,3.0,0.0,0.0,35375.0,2.0,0.0720421639288549,0.0,0.0,-0.0662,0.2304,0.0,2.19,0.97,0,False,0,False,False,True,True,0.9946519929681404,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,-1.0,False,10,False,False,774.9465199296814,29.0,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, mfi_strong, above_ichimoku_cloud",,,,,,,,,
2026-06-12,135.0,136.5,130.5,131.0,1135721,151328835,6206,飛捷,,3.1991632844283515,5.364116406371891,-2.1649531219435394,134.26604427900864,122.06186411969652,113.50818829714372,48.473729387798514,28.9330112500643,6.81587459566434,2325028.3,320006614.05,144.0,132.0,0.029714629267917,0.7279004520868706,-0.0742049469964664,-0.0075757575757575,132.0,0.9552191732899356,145.96571646027346,137.05,128.13428353972657,0.1607115072042982,0.1301089596537532,23.68421052631579,26.11528822055152,133.7,137.5,51938932.0,56240823.95,-76.3157894736842,-74.6310219994437,36.31980544738351,109.45,103.85,89332.1238333333,True,-0.0184489848789158,-167605.0,0.0,-4071.0,0.0,-7461.0,0.0,-0.0557559621175505,0.0,0.0,0.4524,-0.016,0.0,15.51,0.27,0,False,0,False,False,True,True,0.48847620478426,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-1.0,False,7,True,False,494.8847620478426,7.8,False,True,True,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",open_high_close_low,"close_below_ema20, close_below_swing_low",,,,,,,
2026-06-12,82.1,84.8,80.0,82.4,13807286,1139834398,6209,今國光,,3.6303648513629696,4.447585323650077,-0.817220472287107,79.82774370962788,71.09639414409901,64.0611336216454,54.830881054594144,33.76428601470448,6.075152728836636,22335010.15,1859161358.25,88.0,79.2,0.4166850133084167,0.9135575594351149,-0.0625711035267349,0.0390920554854983,79.3,0.7487191594061614,91.19493285100393,81.51500000000006,71.83506714899619,0.5457131270238186,0.2375006526652484,28.571428571428594,19.7733252378063,82.13999999999979,82.76000000000003,283516186.0,277802941.0,-71.4285714285714,16.553945249597195,68.694885535712,64.125,61.25,89332.1238333333,True,-0.0184489848789158,-1033187.0,0.0,0.0,0.0,69761.0,1.0,-0.044122118647819,0.0,0.0,0.7066,-0.015,0.0,5.46,-0.2,0,False,0,False,False,True,True,0.6181902720111367,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,-1.0,False,10,True,False,721.1819027201113,11.9,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",long_upper_shadow,,,,,,,,
2026-06-12,260.0,263.5,249.5,252.5,9064998,2321982963,6213,聯茂,,-0.5578059742449,2.7775770722817503,-3.3353830465266503,259.47527857074715,235.39840794607244,198.0653207521676,47.76631840680432,17.567892113290497,19.70990089301168,14754129.45,3950553821.85,295.0,243.5,0.0913226229264333,1.0195896732708123,-0.0078585461689587,0.0181451612903225,248.0,0.7274248221805457,287.5159529344592,259.3000000000002,231.0840470655412,0.3795007913467345,0.2176317233664404,35.38461538461539,33.677823448815616,251.0,260.8,865006322.0,878150963.2,-65.92592592592592,-26.02921646746381,51.01351618473095,252.125,213.5,89332.1238333333,True,-0.0184489848789158,1469541.0,1.0,-2000.0,0.0,96860.0,1.0,0.0105904387099571,0.0,0.0,0.2931,0.0824,0.0,12.61,0.82,0,False,0,False,False,True,True,0.6144041253481073,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,-1.0,False,9,True,False,671.1440412534811,20.8,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, stronger_than_market, kd_golden_cross, mfi_strong, above_ichimoku_cloud",open_high_close_low,close_below_ema20,,,,,,,
2026-06-12,145.0,146.0,142.0,145.5,2285459,330268209,6214,精誠,,5.702383964343227,5.730231419057294,-0.0278474547140668,138.38644993656746,128.28523577914157,123.58465583495612,62.198857270100525,27.87577182376939,5.961019250342907,2603790.95,371195795.35,158.0,131.0,1.024840089640809,0.4939431092356649,0.0069204152249136,0.0246478873239437,142.0,0.6517918163852713,157.571825392998,137.0,116.428174607002,0.7065932370516117,0.3003186188758831,46.774193548387096,40.86021505376326,142.9,146.4,21983561.0,25149419.6,-47.142857142857146,54.42544254425445,43.40683684370149,119.625,116.25,89332.1238333333,True,-0.0184489848789158,-566099.0,0.0,-1144.0,0.0,-14029.0,0.0,0.0253694001038294,0.0,0.0,0.458,0.0628,0.0,13.79,-0.05,0,False,0,False,False,True,True,0.8777428925313685,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.0,False,10,False,False,778.7774289253136,17.5,True,False,False,True,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, above_ichimoku_cloud",,macd_death_cross,,,,,,,
2026-06-12,111.0,111.0,107.0,107.0,1172030,126991563,6215,和椿,,-2.0636732229781813,0.6706797783043279,-2.734353001282509,117.12640890973412,114.91710005521904,112.85301431321216,38.9082726366575,20.6169075583764,7.106437722111897,4806323.9,607073241.8,135.0,107.0,-0.9904759869970626,0.3969236602599585,-0.0932203389830508,0.0,107.0,0.250890935335524,138.84655074752305,121.725,104.60344925247696,0.0699863809903359,0.281315272089103,8.0,6.970695970695791,110.3,115.15,431212078.0,433798958.85,-93.84615384615384,-130.6042884990254,34.159665582951845,107.25,106.55,89332.1238333333,True,-0.0184489848789158,-329994.0,0.0,0.0,0.0,-27161.0,0.0,-0.0747713541041349,0.0,0.0,0.3791,-0.1259,0.0,6.32,-0.5,0,False,0,False,False,False,True,0.243851647201721,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.0,False,6,True,False,417.4385164720172,10.0,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross",open_high_close_low,close_below_ema20,,,,,,,
2026-06-12,22.45,22.95,22.45,22.7,567278,12870874,6216,居易,,-0.2429608230546343,-0.2824660472785723,0.0395052242239379,22.96335476900356,23.95562396101273,25.14944201158261,44.254639237531066,23.01459828050237,0.5490523318135507,318024.25,7234191.05,23.9,22.4,0.1782910724823044,-0.2616081222893274,-0.0381355932203391,0.0133928571428572,22.4,0.9806889273841298,23.801348911008493,22.734999999999992,21.66865108899149,0.4835888611885524,0.0938068098533979,27.777777777777768,16.666666666666668,22.639999999999965,23.089999999999964,-2053330.0,-2856254.0,-72.22222222222223,-5.077983315197396,65.78453965384931,24.5,25.55,89332.1238333333,True,-0.0184489848789158,219000.0,3.0,0.0,0.0,2452.0,2.0,-0.0196866083414232,0.0,0.0,-0.2111,-0.0437,0.0,3.32,0.28,0,False,0,False,False,False,False,1.783757056262219,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.0,False,8,False,False,537.8375705626222,23.9,False,True,False,True,"volume_break, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong",,close_below_ema20,,,,,,,
2026-06-12,78.6,81.0,76.3,76.3,1407415,109813114,6224,聚鼎,,2.0463142438312474,3.9274694616037946,-1.8811552177725472,79.80018642502816,69.02004449114355,59.6546368926042,48.077351136814364,30.9777551842473,6.1993443235322125,2970915.9,252716504.1,95.0,76.3,0.0094495404925982,1.5597902522849023,-0.0938242280285036,0.0,76.3,0.8587982414992351,92.51901339115972,81.91500000000015,71.31098660884057,0.235241752680108,0.2589028478583791,10.20408163265306,11.884036768829295,78.63999999999979,81.21000000000004,26363881.0,28606578.35,-93.39207048458152,-68.80170587203264,63.194096993875725,72.625,67.55,89332.1238333333,True,-0.0184489848789158,-187000.0,0.0,0.0,0.0,-1000.0,0.0,-0.0753752431495877,0.0,0.0,-0.0551,-0.0832,0.0,4.96,0.91,0,False,0,False,False,True,True,0.473731013388834,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,-1.0,False,8,True,False,534.7373101338883,12.2,False,True,False,True,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",open_high_close_low,close_below_ema20,,,,,,,
