rank,stock_id,name,industry_category,entry_score,entry_signal,close,open,high,low,volume,volume_ratio,rsi14,adx14,atr14,macd,macd_hist,bb_pct_b,stoch_k,stoch_d,ema20,ema60,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,foreign_net,invest_trust_net,dealer_net,f_score,condition_count,margin_change_5d,short_ratio,relative_strength_5d,return_5d,day_return,momentum_score,revenue_yoy,revenue_mom,sma5,sma10,grade,entry_reason,skip_reason,limit_down_streak,kd_level_score,bb_level_signal,gap_to_20d_high_pct,breakout_proximity_score,obv_strength,foreign_buy_accel,invest_trust_accel,expected_hold_days,momentum_decay_signal,estimated_sl_days
17,2375,凱美,,1201.5209753896256,False,172.5,173.0,177.0,169.0,9555736,0.6520975389625737,70.28962695404115,42.9601172625486,12.695314027281809,16.538108969875395,0.0633767126614763,0.8214923659258607,88.04347826086956,69.56521739130464,145.37368922477967,117.0667282571101,4.0,0.0,0.0,576922.0,0.0,-5000.0,-1.0,15,0.0,0.0,0.1242182156481467,0.1057692307692308,0.0714285714285714,37.2,0.0204,-0.0611,161.4,159.0,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, hist_turn_positive, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud","long_upper_shadow, open_high_close_low",0,,,,,,,,,,
18,4958,臻鼎-KY,,1197.1247726331983,False,552.0,575.0,578.0,537.0,50209309,1.7124772633198508,62.82492590205248,32.22530631690136,39.26168610732184,36.21216091206679,-3.8032043465110448,0.7868913312065894,79.6875,68.14980158730152,496.6616265254417,397.2598964900816,0.0,2.0,1.0,-2703075.0,5134000.0,283609.0,-1.0,15,0.0,0.0,0.1136870801170112,0.0952380952380953,0.0434782608695651,49.5,0.0,0.0,528.0,521.45,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud","open_high_close_low, gap_chase_after_blowout",0,,,,,,,,,,
19,2727,王品,,1186.7050155482516,False,246.5,246.5,250.0,245.5,561791,1.1705015548251667,65.67935757278029,32.82203628347625,4.605469691051437,3.800777681599186,0.7914567359520879,0.9036950548035516,64.86486486486487,58.923208923208826,239.0598397450109,232.60337007901165,8.0,0.0,0.0,333224.0,-2243.0,-1000.0,-1.0,15,0.0,0.0,0.020481505204119,0.0020325203252031,0.0102459016393443,16.8,0.1502,0.2242,244.3,242.35,D,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
20,8048,德勝,,1180.4786654075183,False,66.9,63.9,68.3,63.7,1247950,2.547866540751828,58.77744673937482,17.781426762934565,3.250941588760889,0.5060720740226046,0.2103161322306153,1.1320731185970727,87.82608695652182,67.85214134505804,62.882520309042,61.43323235020369,2.0,0.0,1.0,282751.0,0.0,36612.0,-1.0,15,0.0,0.0,0.0803537467836777,0.0619047619047619,0.0652866242038217,57.8,0.7303,0.0332,63.05999999999985,63.1,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, hist_turn_positive, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
21,3550,聯穎,,1154.184668975975,False,29.05,30.2,30.5,28.35,11919158,1.918466897597509,77.8895577396578,36.0390052465699,1.8000921512185375,1.926128164886368,0.8181961521545658,1.037487524711031,85.57213930348259,90.00936595090145,23.75510738768619,21.140586529598487,5.0,0.0,1.0,108346.0,0.0,1624.0,-1.0,14,0.0,0.0,0.2263491927791238,0.2079002079002079,0.0157342657342656,57.7,0.3657,-0.126,27.110000000000035,24.78000000000002,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud","open_high_close_low, gap_chase_after_blowout",0,,,,,,,,,,
22,2006,東和鋼鐵,,1152.6665081801627,False,68.5,67.3,69.1,66.8,4387092,1.7666508180162712,57.16650349310135,19.125920615793603,1.5357349006432024,-0.0481068312637944,0.276703866318678,1.041989150112724,89.28571428571438,80.51948051948057,66.86611597141483,68.05771949479734,5.0,2.0,0.0,153394.0,1623093.0,-72694.0,-1.0,15,0.0,0.0,0.0408370445804083,0.0223880597014924,0.0208643815201192,32.3,0.0457,0.0053,66.87999999999957,66.95999999999985,D,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong",,0,,,,,,,,,,
23,1714,和桐,,1136.07335411095,False,15.2,14.95,15.7,14.15,132650748,4.607335411095007,78.34590775066313,29.259416958953864,0.7483577585103255,1.1785711756476367,0.5171533121454921,1.069300306074748,91.5682967959528,85.2187077443826,11.64993183742309,10.387989621841896,3.0,0.0,2.0,5811300.0,0.0,497944.0,-1.0,14,0.0,0.0,0.3401881153136984,0.3217391304347825,0.0555555555555555,77.4,0.8485,0.0924,13.85,12.365999999999984,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,0,,,,,,,,,,
24,2903,遠百,,1136.0040845990377,False,23.85,23.35,23.95,23.3,4784065,1.600408459903773,70.26787479520955,28.395029482112115,0.4312252352158912,0.2805201717527943,0.1685705045882883,1.0609439804204055,95.45454545454557,86.66860916860908,22.73787006149467,22.58880437256839,4.0,1.0,1.0,968158.0,1400000.0,235000.0,-1.0,15,0.0,0.0,0.0333426019001924,0.0148936170212765,0.0258064516129032,27.2,0.0089,0.0507,23.240000000000144,22.93999999999996,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
25,1307,三芳,,1135.0317339688304,False,36.75,35.7,36.9,35.6,2857558,2.003173396883055,81.27599564041908,25.9251176877819,0.9789416849245894,1.0070505373761236,0.4397527103949348,1.0407944538583211,96.84210526315792,90.19315966684373,33.51854870243266,32.71531923884026,11.0,0.0,8.0,1574970.0,-4857.0,84325.0,-1.0,14,0.0,0.0,0.0898775563074875,0.0714285714285716,0.0440340909090908,45.0,0.0915,-0.1069,35.22000000000007,34.45,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
26,2059,川湖,,1132.2136462331496,False,6910.0,6995.0,7040.0,6725.0,1093367,1.721364623314961,73.2933028221697,36.90146207550733,424.3083318735544,556.9022659483944,138.17600577388282,1.0249778676970585,93.79474940334129,81.51640136604935,5596.284317028887,4687.587321433042,4.0,0.0,0.0,62162.0,-44742.0,-16395.0,-1.0,14,0.0,0.0,0.2479863514269585,0.2295373665480427,0.0796874999999999,53.6,1.7205,0.4605,6531.0,5926.5,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",open_high_close_low,0,,,,,,,,,,
27,2413,環科,,1126.820883850654,False,61.2,60.5,63.2,59.2,23282710,2.6820883850654167,68.78295150073825,16.64707464181733,3.668681349891936,2.640342107085601,0.8542518945759479,1.1314739262082996,88.37209302325581,88.34625322997393,53.27309892834312,49.88422230896573,6.0,0.0,1.0,581390.0,0.0,19365.0,-1.0,14,0.0,0.0,0.2161006482840038,0.197651663405088,0.0643478260869565,72.6,0.4095,0.0459,57.18000000000029,55.13000000000029,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud","long_upper_shadow, gap_chase_after_blowout",0,,,,,,,,,,
28,6465,威潤,,1126.5935465022585,False,60.9,58.1,60.9,57.0,1399534,2.159354650225832,65.55577918255076,16.748377314694018,3.8607025924451857,2.195881991012776,0.5278048198934637,1.1327544240784757,100.0,62.82345062832852,52.0763311567821,47.37781829769349,3.0,0.0,2.0,251000.0,0.0,390.0,-1.0,14,0.0,0.0,0.1277386023652545,0.1092896174863387,0.0992779783393502,59.4,1.6958,-0.2159,53.89999999999982,53.624999999999815,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, stronger_than_market, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,0,,,,,,,,,,
29,2243,宏旭-KY,,1120.6263314990315,False,37.2,34.45,37.2,34.1,3763311,2.0626331499031374,76.43879623118154,32.42740513842511,2.110702053396752,2.642205579982388,0.9606278162006,1.1225088604027391,100.0,97.90026246719148,28.085317232511123,23.76723791544876,3.0,0.0,2.0,58499.0,-1000.0,6088.0,-1.0,14,0.0,0.0,0.3446521934350656,0.3262032085561497,0.0989660265878877,59.8,0.1698,-0.0088,31.619999999999983,30.075,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
30,6834,天二科技,,1120.072930166025,False,84.1,82.0,84.1,79.5,12970294,3.5072930166024783,66.97500462743406,44.58795546463653,6.652112885537109,7.312357923820215,-0.470394053068671,0.8969454723252941,100.0,68.02030456852783,69.37824008245788,53.90125493989414,0.0,0.0,0.0,-1086357.0,0.0,-87174.0,-1.0,14,0.0,0.0,0.2198775563074871,0.2014285714285713,0.099346405228758,81.9,0.5867,0.059,74.76000000000022,74.33000000000011,C,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",gap_chase_after_blowout,0,,,,,,,,,,
31,3276,宇環,,1114.8549603718536,False,15.1,14.95,15.55,14.7,551160,1.9854960371853625,57.03219292053315,16.795689655299796,0.6870144743496223,-0.0153961276744674,0.0430990862642128,0.960263778570192,78.04878048780483,57.54779169413329,14.572480170180318,14.580035398670434,1.0,0.0,0.0,74000.0,0.0,0.0,-1.0,15,0.0,0.0,0.038719255149186,0.0202702702702701,0.0342465753424656,39.8,0.6731,0.0907,14.440000000000056,14.650000000000093,D,"macd_golden_cross, above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, hist_turn_positive, stronger_than_market, obv_uptrend, breakout_volume_confirm, cci_momentum, mfi_strong, above_ichimoku_cloud",long_upper_shadow,0,,,,,,,,,,
32,3022,威強電,,1100.6397862062308,False,87.1,87.5,89.0,85.2,3502551,1.563978620623092,74.84624443444227,36.95924474872981,3.038108828347104,4.181357612618214,1.186302309349189,0.9547482912857368,86.4285714285714,81.59383753501363,78.02427885197685,71.99174159848458,1.0,0.0,2.0,490742.0,-2120.0,67382.0,-1.0,13,0.0,0.0,0.1437719822949364,0.1253229974160206,0.0104408352668212,45.6,0.924,0.3929,84.84000000000015,80.8300000000003,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",long_upper_shadow,0,,,,,,,,,,
33,2618,長榮航,,1097.9003474145177,False,38.7,38.1,39.4,38.05,75680658,1.2900347414517397,66.8941674594769,25.626897182521155,1.0501047529438547,0.8002342015115644,0.1648161500804004,0.9398192872102464,80.28169014084517,69.52613114584953,36.62415260612495,35.79853829302719,4.0,0.0,4.0,37749153.0,-5395942.0,2863145.0,-1.0,14,0.0,0.0,0.0449741838179079,0.026525198938992,0.026525198938992,24.1,0.2211,0.0164,37.41000000000022,37.53000000000029,D,"above_ema60, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, dealer_buy_3d, cci_momentum, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
34,6223,旺矽,,1095.6650384721247,False,6485.0,6480.0,6595.0,6320.0,1698342,1.0665038472124548,62.36309021216904,20.77943407391409,425.0875006615332,213.2298469610032,-13.59393042928886,1.0181392242311318,92.17081850533808,77.93253758790404,5838.006800592377,5068.28941349226,0.0,8.0,1.0,-313206.0,436301.0,13085.0,-1.0,13,0.0,0.0,0.1433405720428361,0.1248915871639202,0.0648604269293924,40.2,0.5781,0.2836,5949.0,5867.5,D,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, invest_trust_buy_2d, bb_squeeze_breakout, cci_momentum, above_ichimoku_cloud",long_upper_shadow,0,,,,,,,,,,
35,3303,岱稜,,1090.0,False,58.9,55.0,58.9,54.2,3704456,5.907172807387522,77.64941795323108,25.52323056458618,1.9103223551150728,1.4219179930402035,0.7098513085726115,1.3869090565759976,100.0,86.82170542635686,51.19334426407931,49.23426882058381,3.0,0.0,1.0,269040.0,0.0,14713.0,-1.0,13,0.0,0.0,0.1511412925712235,0.1326923076923076,0.0988805970149253,74.9,0.2127,-0.0301,53.27999999999993,51.71999999999989,D,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, foreign_buy_3d, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,0,,,,,,,,,,
