rank,stock_id,name,industry_category,entry_score,entry_signal,close,volume_ratio,rsi14,adx14,foreign_buy_streak,invest_trust_streak,dealer_buy_streak,f_score,condition_count,margin_change_5d,relative_strength_5d,return_5d,revenue_yoy,entry_reason,limit_down_streak
320,6570,維田,,592.4520624339552,False,59.7,0.745206243395528,71.85550840449278,42.82938918727417,0.0,0.0,0.0,-1,8,0.0,0.043124220011949,0.1014760147601476,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, adx_trending, stronger_than_market, kd_golden_cross, above_ichimoku_cloud",0
321,6494,九齊,,592.2461505848378,False,59.1,0.7246150584837773,61.89375729170043,32.53762869195869,0.0,0.0,0.0,-1,9,0.0,-0.0393862775068192,0.0189655172413794,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, above_ichimoku_cloud",0
322,6606,建德工業,,591.9985383206537,False,25.9,1.1998538320653704,68.76233674416137,21.9009336731614,0.0,0.0,1.0,-1,9,0.0,-0.0097687987967816,0.048582995951417,0.0,"above_ema60, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
323,8383,千附,,590.6105667073541,False,60.6,0.5610566707354153,54.939134417326464,24.34838518871178,0.0,0.0,0.0,-1,9,0.0,-0.0364293664176758,0.0219224283305228,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, mfi_strong, above_ichimoku_cloud",0
324,5388,中磊,,590.4681255312295,False,86.7,0.5468125531229449,59.864874738072245,17.539557846579164,9.0,0.0,2.0,-1,9,0.0,-0.0395503846424405,0.018801410105758,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
325,7712,博盛半導體,,586.7538248697666,False,167.0,0.6753824869766586,59.94751966276914,34.035666353462005,0.0,0.0,1.0,-1,9,0.0,-0.0613368693750643,-0.0029850746268657,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
326,7711,永擎,,586.2316032603189,False,402.5,1.6231603260318936,55.99018877651832,26.8026493669398,2.0,0.0,1.0,-1,9,0.0,-0.02364742456825,0.0347043701799485,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",0
327,6485,點序,,585.4385157376768,False,105.0,0.5438515737676749,57.53785679403798,29.87655460183501,1.0,0.0,1.0,-1,9,0.0,-0.0677857570123495,-0.0094339622641509,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
328,6168,宏齊,,584.6562262722564,False,27.9,0.4656226272256359,53.0784625747656,23.096330773931044,0.0,0.0,0.0,-1,9,0.0,-0.1525076389040428,-0.0941558441558442,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
329,8240,華宏,,582.9007129182467,False,63.8,0.2900712918246678,47.84950309303344,22.1234721906201,0.0,0.0,0.0,-1,9,0.0,-0.088746931526314,-0.0303951367781154,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
330,3413,京鼎,,582.6136906456646,False,320.0,0.7613690645664642,50.03890110699144,13.801096597682726,0.0,0.0,1.0,-1,9,0.0,-0.0737364101328139,-0.0153846153846153,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
331,4971,IET-KY,,582.2838770804789,False,750.0,0.2283877080478874,52.86860274759665,14.298647420329477,2.0,0.0,6.0,-1,9,0.0,-0.0351594345844878,0.0231923601637107,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, obv_uptrend, dealer_buy_3d, above_ichimoku_cloud",0
332,4569,六方科-KY,,581.6641672832167,False,180.5,0.1664167283216646,51.18420236895892,24.53812600348058,0.0,0.0,0.0,-1,9,0.0,-0.0931111530369687,-0.03475935828877,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
333,3576,聯合再生,,580.3695757151004,False,18.35,0.536957571510038,52.23742109658396,23.522619171017457,1.0,0.0,3.0,-1,9,0.0,-0.0528723426934041,0.0054794520547944,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, dealer_buy_3d, mfi_strong",0
334,7717,萊德光電-KY,,579.7688401187329,False,690.0,0.9768840118732928,49.52100350715936,18.123678108242707,2.0,0.0,1.0,-1,9,0.0,-0.0683948363550852,-0.0100430416068866,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, obv_uptrend, williams_r_recovery, mfi_strong",0
335,6456,GIS-KY,,573.7181337258247,False,76.5,1.3718133725824664,55.1503020753472,16.544266325575414,1.0,0.0,1.0,-1,9,0.0,-0.0530955529610763,0.0052562417871222,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, kd_golden_cross, mfi_strong, above_ichimoku_cloud",0
336,7738,東聯互動,,572.1724224523107,False,178.0,1.7172422452310736,56.11215605330154,24.487006198485947,0.0,0.0,0.0,-1,8,0.0,0.0043347724159805,0.0626865671641792,0.0,"macd_golden_cross, above_ema60, volume_break, rsi_strong, market_above_ma60, hist_turn_positive, adx_trending, stronger_than_market",0
337,8411,福貞-KY,,571.4186423738628,False,12.2,2.1418642373862764,52.43795111660235,25.31277959543451,4.0,0.0,0.0,-1,8,0.0,-0.041685128081532,0.0166666666666666,0.0,"above_ema60, volume_break, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, obv_uptrend, williams_r_recovery",0
338,6244,茂迪,,568.5674429676753,False,30.05,0.856744296767537,56.56472855247205,20.148562552051576,0.0,0.0,0.0,-1,9,0.0,-0.0362429512107835,0.022108843537415,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong",0
339,6877,鏵友益,,564.713530962422,False,164.0,0.4713530962422134,53.53313375417837,24.064550529222885,0.0,0.0,1.0,-1,8,0.0,0.017058041317375,0.0754098360655737,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, mfi_strong, above_ichimoku_cloud",0
340,6933,AMAX-KY,,564.5945646049965,False,172.5,1.459456460499655,55.14901757503972,15.023628820646852,1.0,0.0,1.0,-1,9,0.0,-0.0128972492936532,0.0454545454545454,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, williams_r_recovery, mfi_strong",0
341,3588,通嘉,,564.034009596951,False,61.8,0.9034009596951031,52.39495872285046,27.97544730544609,8.0,0.0,1.0,-1,8,0.0,-0.0789540134486741,-0.0206022187004755,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, foreign_buy_3d, adx_trending, obv_uptrend, above_ichimoku_cloud",0
342,3311,閎暉,,562.6768271804322,False,35.8,2.767682718043215,65.81232149247086,26.356085010980262,0.0,0.0,0.0,-1,8,0.0,-0.0007447046448014,0.0576070901033971,0.0,"above_ema60, volume_break, rsi_strong, market_above_ma60, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
343,6126,信音,,560.2915984751932,False,35.5,0.5291598475193151,60.24905655991855,14.261309784504093,0.0,0.0,0.0,-1,9,0.0,-0.0722406836370874,-0.0138888888888888,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
344,6558,興能高,,558.4665409911123,False,32.3,0.8466540991112286,57.887289157527945,38.77766852059139,0.0,0.0,0.0,-1,8,0.0,-0.0795639159603199,-0.0212121212121213,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong",0
345,8464,億豐,,554.9891646236238,False,317.5,0.9989164623623698,42.11062703205175,34.73243799032477,2.0,0.0,3.0,-1,8,0.0,-0.0551922370862711,0.0031595576619274,0.0,"macd_golden_cross, market_above_ma60, avoid_chase, liquidity_ok, hist_turn_positive, adx_trending, obv_uptrend, dealer_buy_3d",0
346,8021,尖點,,552.8387830444472,False,450.0,0.2838783044447147,56.00464571180874,21.861179311309883,2.0,0.0,0.0,-1,8,0.0,0.0079989161522753,0.0663507109004739,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, above_ichimoku_cloud",0
347,6556,勝品,,551.45225568012,False,70.0,0.6452255680119936,53.24535589762786,34.864283645970595,0.0,0.0,0.0,-1,8,0.0,-0.0682527848472085,-0.0099009900990099,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, above_ichimoku_cloud",0
348,6464,台數科,,548.2609700763198,False,78.0,2.826097007631981,63.186035741098536,16.092409311656578,6.0,0.0,0.0,-1,9,0.0,-0.0596322044793125,-0.0012804097311138,0.0,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, market_above_ma60, avoid_chase, foreign_buy_3d, mfi_strong, above_ichimoku_cloud",0
349,4976,佳凌,,547.145924798374,False,31.5,0.7145924798374031,55.36750067295709,29.65555367815396,0.0,0.0,0.0,-1,8,0.0,-0.1009049862375602,-0.0425531914893616,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, mfi_strong, above_ichimoku_cloud",0
350,5230,雷笛克光學,,546.9159514833265,False,17.25,2.1915951483326417,53.82850802129232,12.200644475376444,0.0,0.0,0.0,-1,9,0.0,-0.0612419681586032,-0.0028901734104046,0.0,"macd_golden_cross, above_ema60, volume_break, market_above_ma60, avoid_chase, hist_turn_positive, obv_uptrend, cci_momentum, mfi_strong",0
351,8049,晶采,,546.5172271833435,False,26.95,1.151722718334348,64.33561249887137,29.907232185148104,0.0,0.0,0.0,-1,8,0.0,-0.0527547798228256,0.005597014925373,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
352,6743,安普新,,546.1241156045351,False,29.35,1.1124115604535,60.01430280401873,30.55657092317,0.0,0.0,2.0,-1,8,0.0,-0.0514907312833614,0.0068610634648371,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
353,3617,碩天,,544.8786600505014,False,211.5,0.9878660050501318,65.9201651839951,26.755130442573662,0.0,0.0,1.0,-1,8,0.0,-0.0034889518554306,0.0548628428927679,0.0,"above_ema60, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
354,6103,合邦,,543.7537001743644,False,38.0,3.3753700174364383,52.88496150380665,11.244930434068676,0.0,0.0,3.0,-1,9,0.0,-0.0086280378421212,0.0497237569060773,0.0,"above_ema60, ema60_gt_ema120, volume_break, market_above_ma60, avoid_chase, obv_uptrend, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",0
355,5493,三聯,,543.5849117218806,False,89.0,0.3584911721880688,48.90071485834257,26.466120559521126,0.0,0.0,0.0,-1,8,0.0,-0.105461002456978,-0.0471092077087794,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, mfi_strong, above_ichimoku_cloud",0
356,6234,高僑,,542.9767632842254,False,49.7,0.7976763284225379,51.49807273871023,37.88642183760043,0.0,0.0,1.0,-1,8,0.0,-0.0440660804624843,0.0142857142857142,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
357,5871,中租-KY,,542.032566141992,False,107.5,1.703256614199194,41.15755377759137,22.523311130625128,0.0,8.0,3.0,-1,8,0.0,-0.0898833262797301,-0.0315315315315315,0.0,"ema60_gt_ema120, volume_break, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, invest_trust_buy_2d, dealer_buy_3d",0
358,6756,威鋒電子,,541.8063356647217,False,100.0,0.6806335664721727,54.60058391394398,47.83768462634485,0.0,0.0,0.0,-1,8,0.0,-0.1059708423672463,-0.0476190476190476,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
359,6225,天瀚,,541.013853049029,False,24.0,0.6013853049028929,47.2500902437937,26.5507927893547,0.0,0.0,0.0,-1,8,0.0,-0.0983517947481986,-0.04,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
360,6462,神盾,,540.5433291850634,False,125.0,0.5543329185063304,46.02071558505592,35.257843098491016,0.0,0.0,2.0,-1,8,0.0,-0.1932998916340117,-0.1349480968858131,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
361,6150,撼訊,,540.3328623988316,False,68.5,0.5332862398831605,56.32401858633378,35.44932056073094,0.0,0.0,2.0,-1,8,0.0,-0.0811763311248033,-0.0228245363766047,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
362,4720,德淵,,540.0895085591574,False,25.25,0.5089508559157421,50.58934952361181,37.09886108251996,0.0,0.0,0.0,-1,8,0.0,-0.079669624205563,-0.0213178294573643,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
363,6668,中揚光,,539.9785212831113,False,39.55,0.4978521283111269,58.01054943213789,30.99504844979316,2.0,0.0,0.0,-1,8,0.0,-0.0608738628440372,-0.0025220680958386,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
364,3661,世芯-KY,,539.1813931437844,False,4415.0,0.918139314378438,50.054202015882574,27.29090590643889,0.0,1.0,1.0,-1,8,0.0,-0.1564110388748585,-0.0980592441266599,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, above_ichimoku_cloud",0
365,3338,泰碩,,538.6466052823382,False,73.4,0.3646605282338142,51.24004371371495,36.01003472994819,1.0,0.0,1.0,-1,8,0.0,-0.1051050415014452,-0.0467532467532466,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
366,6165,浪凡,,535.7187215762299,False,48.5,0.5718721576229819,48.13630693210839,22.714821515931703,0.0,0.0,1.0,-1,8,0.0,-0.0775631193184717,-0.019211324570273,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, above_ichimoku_cloud",0
367,6532,瑞耘,,534.4101244365711,False,98.7,0.4410124436571139,50.65913505629421,30.36488509406472,0.0,0.0,0.0,-1,8,0.0,-0.0907047359246692,-0.0323529411764705,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, above_ichimoku_cloud",0
368,6727,亞泰金屬,,533.2391004014552,False,586.0,0.8239100401455173,60.812417563617394,38.52308889410846,0.0,0.0,1.0,-1,8,0.0,-0.0816851280815319,-0.0233333333333333,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",0
369,8227,巨有科技,,532.5392188239753,False,212.0,0.7539218823975189,56.75796156900226,41.62437970098136,0.0,0.0,0.0,-1,8,0.0,-0.1244310899023836,-0.0660792951541849,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",0
370,6957,裕慶-KY,,530.9486289772976,False,167.0,1.0948628977297683,59.86229898549266,13.790118108444991,1.0,0.0,5.0,-1,8,0.0,-0.0178533523805974,0.0404984423676011,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, obv_uptrend, dealer_buy_3d, bb_squeeze_breakout, mfi_strong",0
371,6133,金橋,,530.0614487258055,False,23.3,0.5061448725805484,53.64920467275181,12.94367905691134,3.0,0.0,0.0,-1,8,0.0,-0.0915468154950865,-0.0331950207468879,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, foreign_buy_3d, kd_golden_cross, obv_uptrend, mfi_strong",0
372,3432,台端,,530.004797918652,False,18.8,0.5004797918652032,47.91178365190631,21.40549754813016,0.0,0.0,0.0,-1,8,0.0,-0.0766285571502872,-0.0182767624020886,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, mfi_strong, above_ichimoku_cloud",0
373,5245,智晶,,529.5681488961587,False,27.05,1.4568148896158748,59.753533915133865,30.44200664141774,0.0,0.0,0.0,-1,8,0.0,-0.027875604272008,0.0304761904761905,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",0
374,5490,同亨,,528.988578984374,False,28.8,0.898857898437402,56.1620378566384,33.308623229928955,0.0,0.0,0.0,-1,8,0.0,-0.0902845678574423,-0.0319327731092436,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, adx_trending, mfi_strong, above_ichimoku_cloud",0
375,7704,明遠精密,,528.8026744613921,False,60.1,0.3802674461392083,46.45189551534163,21.928769111191283,0.0,0.0,0.0,-1,8,0.0,-0.1421932581628326,-0.083841463414634,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, mfi_strong, above_ichimoku_cloud",0
376,6829,千附精密,,528.6302681177457,False,223.5,0.3630268117745714,55.84175906037133,25.5191288265268,0.0,0.0,7.0,-1,8,0.0,-0.0016142060957162,0.0567375886524823,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, dealer_buy_3d, above_ichimoku_cloud",0
377,6526,達發,,528.119244123249,False,659.0,0.3119244123248962,51.145415928050106,28.728221939828583,0.0,1.0,1.0,-1,8,0.0,-0.1493862775068193,-0.0910344827586207,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, above_ichimoku_cloud",0
378,8249,菱光,,527.0767135560604,False,55.8,0.7076713556060443,60.45550778128696,24.39360510420665,2.0,0.0,0.0,-1,8,0.0,-0.0015336129300167,0.0568181818181818,0.0,"above_ema60, rsi_strong, market_above_ma60, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
379,4927,泰鼎-KY,,526.543748841362,False,56.2,0.6543748841361935,54.51990006906702,32.39506109821544,0.0,0.0,1.0,-1,8,0.0,-0.0601279936824791,-0.0017761989342804,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
380,7753,星亞,,526.477314785425,False,43.4,0.6477314785425023,55.29646538804079,24.697940127833206,1.0,0.0,0.0,-1,8,0.0,-0.0490494691668033,0.0093023255813953,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
381,5607,遠雄港,,526.190390224385,False,50.3,1.119039022438501,58.01903092020128,19.86272545794425,7.0,0.0,0.0,-1,8,0.0,-0.0543597787801348,0.0039920159680637,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, foreign_buy_3d, kd_golden_cross, obv_uptrend",0
382,8487,愛爾達-創,,525.6315044865211,False,80.7,1.0631504486521055,59.88644026442029,25.233812653992864,0.0,0.0,0.0,-1,8,0.0,-0.0546204514646164,0.0037313432835821,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",0
383,6806,森崴能源,,525.0,False,6.71,10.9048152492375,35.04498171268854,31.739692309259738,0.0,0.0,0.0,-1,7,0.0,-0.3345114495486301,-0.2761596548004315,0.0,"volume_break, market_above_ma60, avoid_chase, adx_trending, kd_golden_cross, obv_uptrend, mfi_strong",0
384,6869,雲豹能源,,524.171242643187,False,86.0,0.9171242643187024,54.34177874844952,20.746338557200485,1.0,0.0,1.0,-1,7,0.0,0.0073235460200788,0.0656753407682775,0.0,"market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong",0
385,6272,驊陞,,523.5586075475388,False,34.35,0.855860754753881,62.16136482884654,32.17516393934041,0.0,0.0,0.0,-1,8,0.0,-0.0375494173336368,0.0208023774145618,0.0,"above_ema60, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",0
386,8080,永利聯合,,522.7445355285807,False,29.0,0.7744535528580765,57.14709541727342,24.97643444606433,0.0,0.0,2.0,-1,8,0.0,-0.0133067497031535,0.045045045045045,0.0,"macd_golden_cross, above_ema60, rsi_strong, market_above_ma60, avoid_chase, hist_turn_positive, adx_trending, williams_r_recovery",0
387,6715,嘉基,,522.5646815795943,False,436.0,0.2564681579594342,48.33864665557036,33.53699038333903,0.0,0.0,1.0,-1,8,0.0,-0.1136063992985778,-0.0552546045503792,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
388,9103,美德醫療-DR,,521.563070384479,False,5.23,0.6563070384478992,56.13044375841381,34.15480297040112,0.0,0.0,0.0,-1,8,0.0,-0.0525825639789678,0.0057692307692307,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong",0
389,5227,立凱-KY,,519.6724318276983,False,24.55,0.4672431827698317,57.64378597222124,24.397826967599144,1.0,0.0,3.0,-1,8,0.0,-0.128427552323956,-0.0700757575757574,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, dealer_buy_3d, mfi_strong",0
390,3679,新至陞,,518.8419677942918,False,120.5,0.8841967794291853,55.06175896061506,16.788208908022664,4.0,0.0,0.0,-1,8,0.0,-0.0499835939113786,0.0083682008368199,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, foreign_buy_3d, mfi_strong, above_ichimoku_cloud",0
391,5434,崇越,,518.0222309735784,False,453.0,0.8022230973578497,59.99658861145733,30.94904473475648,0.0,1.0,0.0,-1,8,0.0,-0.0505653653822364,0.0077864293659621,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",0
392,6108,競國,,517.9172354840039,False,19.9,0.7917235484003808,54.53545836381938,21.713250126050067,0.0,0.0,0.0,-1,8,0.0,-0.0352155479615663,0.0231362467866322,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, above_ichimoku_cloud",0
393,6187,萬潤,,516.7958043083853,False,1120.0,2.1795804308385303,49.33112705467634,20.298335668840096,0.0,1.0,0.0,-1,8,0.0,-0.0758956543973214,-0.0175438596491228,0.0,"above_ema60, ema60_gt_ema120, volume_break, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, above_ichimoku_cloud",1
394,6907,雅特力-KY,,515.9892731082151,False,121.5,0.598927310821514,50.83270353767393,20.6032657835568,2.0,0.0,3.0,-1,8,0.0,-0.0583517947481986,0.0,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, dealer_buy_3d",0
395,5007,三星,,514.8213443162897,False,57.8,0.982134431628966,55.78551020381835,13.146925878113777,7.0,0.0,1.0,-1,8,0.0,-0.0407461609453816,0.0176056338028169,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, foreign_buy_3d, obv_uptrend, mfi_strong",0
396,3138,耀登,,511.9849067935911,False,169.0,0.6984906793591039,52.62613527538501,12.101000393359996,3.0,0.0,1.0,-1,8,0.0,-0.0613016472555733,-0.0029498525073746,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, obv_uptrend, mfi_strong",0
397,5347,世界,,511.89894333058106,False,168.0,0.6898943330581068,57.26737003331175,19.61375311639769,0.0,2.0,1.0,-1,8,0.0,-0.0213147577111616,0.0370370370370369,0.0,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, invest_trust_buy_2d, above_ichimoku_cloud",0
398,8213,志超,,511.1698312977812,False,39.0,0.6169831297781162,54.77578408686502,24.24745401509058,0.0,0.0,1.0,-1,8,0.0,-0.0466786429972256,0.0116731517509729,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
399,6129,普誠,,509.3977065702761,False,16.6,1.4397706570276143,56.77308637389186,12.12073630817812,1.0,0.0,1.0,-1,8,0.0,-0.0143266375154942,0.0440251572327043,0.0,"macd_golden_cross, above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, hist_turn_positive, above_ichimoku_cloud",0
400,3515,華擎,,508.905793247988,False,242.0,1.3905793247988036,58.53029899615873,17.78900542407592,2.0,0.0,1.0,-1,8,0.0,-0.0152483464723365,0.0431034482758621,0.0,"above_ema60, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong, above_ichimoku_cloud",0
401,3605,宏致,,508.2333264712023,False,79.2,0.3233326471202245,52.28566162898783,23.82174728707995,0.0,0.0,2.0,-1,8,0.0,-0.0793653917815732,-0.0210135970333745,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
402,8438,昶昕,,508.0327801033525,False,86.2,0.3032780103352502,46.03975776711088,24.035936695622865,0.0,0.0,1.0,-1,8,0.0,-0.1264599028563067,-0.068108108108108,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
403,5291,邑昇,,507.8245021171047,False,71.8,0.2824502117104716,51.91905314084167,20.07587372285847,0.0,0.0,1.0,-1,8,0.0,-0.1246716907169893,-0.0663198959687907,0.0,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, mfi_strong, above_ichimoku_cloud",0
404,5288,豐祥-KY,,507.1401684668946,False,156.0,0.7140168466894662,52.5055695340065,12.44156014495017,2.0,0.0,0.0,-1,8,0.0,-0.0218069442498598,0.0365448504983387,0.0,"macd_golden_cross, above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, hist_turn_positive, obv_uptrend, mfi_strong",0
